URL,Etiology,Symptoms
https://www.orthobullets.com/spine/2055/infantile-idiopathic-scoliosis,"Pathophysiology
pathoanatomy
may adversely affect growth of alveoli and normal development of the thoracic cage
Genetics
autosomal dominant with variable penetrance
Associated conditions
plagiocephaly
(skull flattening)
congenital defects
neural axis abnormalities
22% of patients with curves > 20° will be affected
80% of these patients will need neurosurgical involvement
thoracic insufficiency syndrome
characterized by decreased thoracic growth and lung volume
leads to pulmonary hypertension and cor pulmonale
pulmonary function impairment associated with curves > 60°
cardiopulmonary issues associated with curves >  90°",
https://www.orthobullets.com/pediatrics/4115/dysplasia-epiphysealis-hemimelica-trevors-disease,"Pathophysiology
caused by a defect in the
Groove of Ranvier
asymmetrical limb deformity due to localized overgrowth of cartilage
Genetic
non hereditary","asymmetrical limb deformity
joint symptoms"
https://www.orthobullets.com/knee-and-sports/3103/quadriceps-contusion,"Pathophysiology
mechanism of injury
a
direct blow
to thigh compressing the anterior thigh musculature into the femur
pathophysiology
small muscle fiber tears lead to hemorrhage and swelling into the anterior compartment
myonecrosis and hematoma forms followed by scar formation then muscle regeneration","pain
worsening severity over the first 24-48 hours
worse with dynamic movements and with knee flexion"
https://www.orthobullets.com/knee-and-sports/3026/spontaneous-osteonecrosis-of-the-knee-sonk,"Pathophysiology
may represent a subchondral insufficiency fracture
also believed to be caused by a meniscal root tear
can occur post-arthroscopically
most commonly after partial meniscectomy
thought to be related to altered joint biomechanics","sudden onset
of severe knee pain
effusion
limited range of motion secondary to pain
tenderness over medial femoral condyle"
https://www.orthobullets.com/recon/5020/unicompartmental-knee-replacement,,
https://www.orthobullets.com/spine/2023/chance-fracture-flexion-distraction-injury,"Mechanism
a flexion-distraction injury (seatbelt injury)
may be a
bony injury
may be
ligamentous injury
(flexion-distraction injury)
more difficult to heal
middle and posterior columns
fail under tension
anterior column fails under compression
Associated injuries
high rate of gastrointestinal injuries (50%)",
https://www.orthobullets.com/basic-science/9089/hyperparathyroidism,"Pathophysiology
PTH indirectly stimulates osteoclasts by binding to its receptor on osteoblasts, inducing RANK-L and M-CSF synthesis
Excessive PTH leads to
over-stimulation of bone resorption
cortical bone affected more than cancellous
Associated conditions
Brown tumor
resembles a giant cell tumor of bone relating to focal demineralization of bone in the setting of hyperparathyroidism.","often asymptomatic
weakness
kidney stones (""stones"")
bone pain (""bones"")
constipations (""groans"")
uncommon cause of secondary hypertension"
https://www.orthobullets.com/pathology/8024/multiple-myeloma,"Forms
neoplastic
plasma cells produces immunoglobulins
heavy chains: IgG (52%), IgA (21%), IgM (12%)
light chains: kappa, lambda
aka Bence Jones proteins
disease takes multiple forms that vary in treatment and prognosis and includes
multiple myeloma
(see below)
solitary plasmacytoma
osteosclerotic myeloma
Pathophysiology
results from osteoclastic stimulation by malignant cells
malignant cells bind bone marrow stromal cells to stimulate the production of receptor activator of nuclear factor-? B ligand (RANKL) and other pro-osteoclastic mediators (macrophage colony-stimulating factor (M-CSF, IL-6, IL-11, )
osteoprotegerin (OPG) synthesis is suppressed, resulting in further osteoclast activation
OPG competes with RANK to bind to RANKL as a decoy receptor
osteoblastic differentiation may also be inhibited
TNF and Dickkopf-1 (DKK-1) have been shown to down regulate osteoblast function","usually presents with
localized bone pain (usually spine or ribs)
pathologic fracture
fatigue
secondary to anemia, renal insufficiency, hypercalcemia"
https://www.orthobullets.com/basic-science/9014/cartilage,,
https://www.orthobullets.com/shoulder-and-elbow/3083/medial-epicondylitis-golfers-elbow,"Pathophysiology
risks
sports that require repetitive wrist flexion/forearm pronation during ball release
common in golfers, baseball pitchers, javelin throwers, bowlers, weight lifters, racquet sports
tennis
late ball strike (raquet head behind elbow at ball contact)
poor forehand stroke mechanics
failure to use vibration dampeners attached to strings
in athletes, may develop in response to large valgus forces on elbow
flexor-pronators reduce force seen by anterior band of medial ulnar collateral ligament (MUCL)
anterior band MUCL
primary static restraint to valgus force at elbow
lies deep to pronator teres and FCR
jobs involving lifting >20kg, forceful grip, exposure to constant vibration at elbow (plumbers, carpenters, construction workers)
can also occur post-traumatically
pathoanatomy
micro-trauma to insertion of flexor-pronator mass caused by repetitive activities
traditionally thought to affect pronator teres (PT) > flexor carpi radialis (FCR)
new studies show all muscles of common flexor tendon (CFT) affected except palmaris longus
stages
peritendinous inflamation
angiofibroblastic hyperplasia
breakdown/fibrosis/calcification
Associated conditions
ulnar neuropathy
inflammation may affect ulnar nerve
ulnar collateral ligament insufficiency
should rule this out, especially in throwing athletes
associated occupational conditions (present in 84% of occupational medial epicondylitis)
carpal tunnel syndrome
lateral epicondylitis
rotator cuff tendinitis","insidious onset pain over medial epicondyle
worse with wrist and forearm motion
worse with gripping
during late cocking/early acceleration"
https://www.orthobullets.com/trauma/1041/distal-femur-fractures,,"common symptoms
pain of distal femur that is made worse with knee movement
inability to weight-bear"
https://www.orthobullets.com/trauma/1030/pelvic-ring-fractures,"Associated injuries
orthopaedics
chest injury in up to 63%
long bone fractures in 50%
spine fractures in 25%
non-orthopaedic
urogenital
sexual dysfunction up to 50%
head and abdominal injury in 40%
Pediatric pelvic ring fractures
children with open triradiate cartilage have different fracture patterns than do children whose triradiate cartilage has closed
if triradiate cartilage is open the iliac wing is weaker than the elastic pelvic ligaments, resulting in bone failure before pelvic ring disruption
for this reason fractures usually involve the pubic rami and iliac wings and rarely require surgical treatment",pain & inability to bear weight
https://www.orthobullets.com/trauma/1008/brachial-plexus-injuries,"Mechanism
high speed vehicle accidents (mostly motorcycle)
83% of traumatic BPIs
caudally forced shoulder
predominantly affect
upper brachial plexus
with high enough energy all roots can be affected
forced arm abduction (as in grabbing onto something while falling)
predominantly affects
lower roots
Brachial Plexus injuries include
traumatic injury
(this topic)
obstetric brachial plexus injury
Erb's palsy
Klumpke palsy
burners and stingers
Parsonage-Turner Syndrome",
https://www.orthobullets.com/pathology/8041/eosinophilic-granuloma,"A spectrum of diseases of the
reticuloendothelial system with one of three general presentations
Eosinophilic granuloma
(EG)
usually a single self-limited lesion found in younger patients
Hand-Schuller-Christian disease
(HSC)
chronic, disseminated form with bone and visceral lesions
also known as Langerhans cell histiocytosis with visceral involvement
Letterer-Siwe disease
(LSD)
fatal form that occurs in
young children
Genetics
no clear genetic pattern of inheritance or locus has been determined","skeletal involvement
pain
and swelling at the region of involvement
limping can be seen with pelvic or lower extremity involvement
vertebral involvement
localized or diffuse back pain
increasingly kyphotic posture
radiculopathy can occur with more aggressive lesions
HSC
classic triad of
multiple lytic skull lesions
diabetes insipidus
increased thirst and water intake
exopthalmos
visceral involvement
diffuse or nonspecific abdominal or chest pain"
https://www.orthobullets.com/spine/2019/halo-orthosis-immobilization,,
https://www.orthobullets.com/recon/12287/knee-osteoarthritis,"Pathophysiology
pathoanatomy
articular cartilage
increased water content
alterations in proteoglycans
eventual
decrease in amount of proteoglycans
collagen abnormalities
organization and orientation are lost
binding of proteoglycans to hyaluronic acid
synovium and capsule
early phase of OA
mild inflammatory changes in synovium
middle phase of OA
moderate inflammatory changes of synovium
synovium becomes hypervascular
late phases of OA
synovium becomes
increasingly thick and vascular
bone
subchondral bone attempts to remodel
forming lytic lesion with
sclerotic edges
(different than bone cysts in RA)
bone cysts
form in late stages
osteophytes form through the pathologic activation of endochondral ossification mediated by the Indian hedgehog (Ihh) signaling molecule
Cell biology
proteolytic enzymes
matrix metalloproteases (MMPs)
responsible for cartilage matrix digestion
examples
stromelysin
plasmin
aggrecanase-1 (ADAMTS-4)
tissue inhibitors of MMPS
(TIMPs)
control MMP activity preventing excessive degradation
imbalance between MMPs and TIMPs
has been demonstrated in OA tissues
inflammatory cytokines
secreted by synoviocytes and increase MMP synthesis
examples
IL-1
IL-6
TNF-alpha
Genetics
inheritance
non-mendilian
genes potentially linked to OA
vitamin D receptor
estrogen receptor 1
inflammatory cytokines
IL-1
leads to catabolic effect
IL-4
matrilin-3
BMP-2, BMP-5","function-limiting knee pain
effect on walking distances
pain at night or rest
activity induced swelling
knee stiffness
mechanical
instability, locking, catching sensation"
https://www.orthobullets.com/trauma/1022/olecranon-fractures,"Pathophysiology
mechanism
direct blow
usually results in
comminuted
fracture
indirect blow
fall onto outstretched upper extremity
usually results in
transverse or oblique
fracture
Associated conditions
Transolecranon fracture/dislocation
severe axial load leading to potential instability of the ulnohumeral joint due to severe intra-articular comminution of the olecranon fracture
considered an anterior dislocation of the elbow (distal humerus is driven through the olecranon)
there is no disruption of
the proximal radioulnar joint",pain well localized to posterior elbow
